trial_nb	singe	session	choice	patch
161	1	34	0	0
162	1	34	0	0
163	1	34	0	0
164	1	34	0	0
165	1	34	0	0
166	1	34	0	0
167	1	34	0	0
168	1	34	0	0
169	1	34	0	0
170	1	34	0	0
171	1	34	0	0
172	1	34	0	0
173	1	34	0	0
174	1	34	0	0
175	1	34	0	0
176	1	34	0	0
177	1	34	0	0
178	1	34	0	0
179	1	34	0	0
180	1	34	0	0
181	1	34	0	0
182	1	34	0	0
183	1	34	0	0
184	1	34	0	0
185	1	34	0	0
186	1	34	0	0
187	1	34	0	0
188	1	34	0	0
189	1	34	0	0
190	1	34	0	0
191	1	34	0	0
192	1	34	0	0
193	1	34	0	0
194	1	34	0	0
195	1	34	0	0
196	1	34	0	0
197	1	34	0	0
198	1	34	0	0
199	1	34	0	0
200	1	34	0	0
1	2	1	1300	1
2	2	1	8	1
3	2	1	4	1
4	2	1	5	1
5	2	1	20	1
6	2	1	1700	1
7	2	1	18	1
8	2	1	999	1
9	2	1	600	1
10	2	1	200	1
11	2	1	3	1
12	2	1	11	1
13	2	1	1	1
14	2	1	1600	1
15	2	1	21	1
16	2	1	-11	1
17	2	1	600	1
18	2	1	-3	1
19	2	1	2	1
20	2	1	-4	1
21	2	1	9	1
22	2	1	99	1
23	2	1	600	1
24	2	1	100	1
25	2	1	7	1
26	2	1	6	1
27	2	1	-21	1
28	2	1	2200	1
29	2	1	24	1
30	2	1	22	1
31	2	1	-21	1
32	2	1	23	1
33	2	1	-24	1
34	2	1	19	1
35	2	1	-20	1
36	2	1	25	1
37	2	1	14	1
38	2	1	10	1
39	2	1	-4	1
40	2	1	-5	1
41	2	1	-10	1
42	2	1	12	1
43	2	1	999	1
44	2	1	-12	1
45	2	1	17	1
46	2	1	-21	1
47	2	1	99	1
48	2	1	13	1
49	2	1	-8	1
50	2	1	-12	1
51	2	1	-24	1
52	2	1	-23	1
53	2	1	-22	1
54	2	1	-21	1
55	2	1	16	1
56	2	1	-8	2
57	2	1	-9	2
58	2	1	3	2
59	2	1	400	2
60	2	1	5	2
61	2	1	-3	2
62	2	1	4	2
63	2	1	100	2
64	2	1	2	2
65	2	1	1	2
66	2	1	-19	2
67	2	1	-14	2
68	2	1	20	2
69	2	1	-5	2
70	2	1	-4	2
71	2	1	-3	2
72	2	1	-2	2
73	2	1	6	2
74	2	1	16	2
75	2	1	99	2
76	2	1	-13	2
77	2	1	-12	2
78	2	1	1100	2
79	2	1	-12	2
80	2	1	11	2
81	2	1	-1	2
82	2	1	-2	2
83	2	1	-3	2
84	2	1	-5	2
85	2	1	15	2
86	2	1	-20	2
87	2	1	-19	2
88	2	1	-18	2
89	2	1	-17	2
90	2	1	-12	2
91	2	1	21	2
92	2	1	2500	2
93	2	1	2400	2
94	2	1	2300	2
95	2	1	2200	2
96	2	1	-11	2
97	2	1	-16	2
98	2	1	22	2
99	2	1	25	2
100	2	1	-16	1
101	2	1	-17	1
102	2	1	99	1
103	2	1	-25	1
104	2	1	-24	1
105	2	1	-20	1
106	2	1	15	1
107	2	1	-10	1
108	2	1	-8	1
109	2	1	-12	1
110	2	1	0	0
111	2	1	0	0
112	2	1	0	0
113	2	1	0	0
114	2	1	0	0
115	2	1	0	0
116	2	1	0	0
117	2	1	0	0
118	2	1	0	0
119	2	1	0	0
120	2	1	0	0
121	2	1	0	0
122	2	1	0	0
123	2	1	0	0
124	2	1	0	0
125	2	1	0	0
126	2	1	0	0
127	2	1	0	0
128	2	1	0	0
129	2	1	0	0
130	2	1	0	0
131	2	1	0	0
132	2	1	0	0
133	2	1	0	0
134	2	1	0	0
135	2	1	0	0
136	2	1	0	0
137	2	1	0	0
138	2	1	0	0
139	2	1	0	0
140	2	1	0	0
141	2	1	0	0
142	2	1	0	0
143	2	1	0	0
144	2	1	0	0
145	2	1	0	0
146	2	1	0	0
147	2	1	0	0
148	2	1	0	0
149	2	1	0	0
150	2	1	0	0
151	2	1	0	0
152	2	1	0	0
153	2	1	0	0
154	2	1	0	0
155	2	1	0	0
156	2	1	0	0
157	2	1	0	0
158	2	1	0	0
159	2	1	0	0
160	2	1	0	0
161	2	1	0	0
162	2	1	0	0
163	2	1	0	0
164	2	1	0	0
165	2	1	0	0
166	2	1	0	0
167	2	1	0	0
168	2	1	0	0
169	2	1	0	0
170	2	1	0	0
171	2	1	0	0
172	2	1	0	0
173	2	1	0	0
174	2	1	0	0
175	2	1	0	0
176	2	1	0	0
177	2	1	0	0
178	2	1	0	0
179	2	1	0	0
180	2	1	0	0
181	2	1	0	0
182	2	1	0	0
183	2	1	0	0
184	2	1	0	0
185	2	1	0	0
186	2	1	0	0
187	2	1	0	0
188	2	1	0	0
189	2	1	0	0
190	2	1	0	0
191	2	1	0	0
192	2	1	0	0
193	2	1	0	0
194	2	1	0	0
195	2	1	0	0
196	2	1	0	0
197	2	1	0	0
198	2	1	0	0
199	2	1	0	0
200	2	1	0	0
1	2	2	-8	2
2	2	2	4	2
3	2	2	1100	2
4	2	2	-12	2
5	2	2	-13	2
6	2	2	-19	2
7	2	2	20	2
8	2	2	15	2
9	2	2	8	1
10	2	2	4	1
11	2	2	1	1
12	2	2	11	1
13	2	2	1200	1
14	2	2	13	1
15	2	2	15	1
16	2	2	10	1
17	2	2	-4	1
18	2	2	5	1
19	2	2	2	1
20	2	2	-1	1
21	2	2	-2	1
22	2	2	3	1
23	2	2	24	2
24	2	2	25	2
25	2	2	-15	2
26	2	2	-20	2
27	2	2	-25	2
28	2	2	-24	2
29	2	2	1600	2
30	2	2	-17	2
31	2	2	16	2
32	2	2	100	2
33	2	2	2	2
34	2	2	-4	2
35	2	2	5	2
36	2	2	-15	2
37	2	2	1000	2
38	2	2	-14	2
39	2	2	10	2
40	2	2	-17	2
41	2	2	1600	2
42	2	2	1100	2
43	2	2	21	2
44	2	2	11	2
45	2	2	6	2
46	2	2	1	2
47	2	2	-11	2
48	2	2	-16	2
49	2	2	-21	2
50	2	2	22	2
51	2	2	23	2
52	2	2	-24	2
53	2	2	-25	2
54	2	2	-15	2
55	2	2	-14	2
56	2	2	-13	2
57	2	2	-5	2
58	2	2	3	2
59	2	2	-7	2
60	2	2	-6	2
61	2	2	-7	2
62	2	2	-11	2
63	2	2	-16	2
64	2	2	-22	2
65	2	2	-13	1
66	2	2	14	1
67	2	2	9	1
68	2	2	-2	1
69	2	2	6	1
70	2	2	2100	1
71	2	2	22	1
72	2	2	6	1
73	2	2	-22	1
74	2	2	23	1
75	2	2	24	1
76	2	2	-13	1
77	2	2	18	1
78	2	2	1600	1
79	2	2	-11	1
80	2	2	16	1
81	2	2	1700	1
82	2	2	-22	1
83	2	2	-17	1
84	2	2	20	1
85	2	2	-20	1
86	2	2	25	1
87	2	2	-25	1
88	2	2	-24	1
89	2	2	19	1
90	2	2	-23	1
91	2	2	-22	1
92	2	2	2100	1
93	2	2	-22	1
94	2	2	21	1
95	2	2	-20	2
96	2	2	-15	2
97	2	2	-16	2
98	2	2	-21	2
99	2	2	0	0
100	2	2	0	0
101	2	2	0	0
102	2	2	0	0
103	2	2	0	0
104	2	2	0	0
105	2	2	0	0
106	2	2	0	0
107	2	2	0	0
108	2	2	0	0
109	2	2	0	0
110	2	2	0	0
111	2	2	0	0
112	2	2	0	0
113	2	2	0	0
114	2	2	0	0
115	2	2	0	0
116	2	2	0	0
117	2	2	0	0
118	2	2	0	0
119	2	2	0	0
120	2	2	0	0
121	2	2	0	0
122	2	2	0	0
123	2	2	0	0
124	2	2	0	0
125	2	2	0	0
126	2	2	0	0
127	2	2	0	0
128	2	2	0	0
129	2	2	0	0
130	2	2	0	0
131	2	2	0	0
132	2	2	0	0
133	2	2	0	0
134	2	2	0	0
135	2	2	0	0
136	2	2	0	0
137	2	2	0	0
138	2	2	0	0
139	2	2	0	0
140	2	2	0	0
141	2	2	0	0
142	2	2	0	0
143	2	2	0	0
144	2	2	0	0
145	2	2	0	0
146	2	2	0	0
147	2	2	0	0
148	2	2	0	0
149	2	2	0	0
150	2	2	0	0
151	2	2	0	0
152	2	2	0	0
153	2	2	0	0
154	2	2	0	0
155	2	2	0	0
156	2	2	0	0
157	2	2	0	0
158	2	2	0	0
159	2	2	0	0
160	2	2	0	0
161	2	2	0	0
162	2	2	0	0
163	2	2	0	0
164	2	2	0	0
165	2	2	0	0
166	2	2	0	0
167	2	2	0	0
168	2	2	0	0
169	2	2	0	0
170	2	2	0	0
171	2	2	0	0
172	2	2	0	0
173	2	2	0	0
174	2	2	0	0
175	2	2	0	0
176	2	2	0	0
177	2	2	0	0
178	2	2	0	0
179	2	2	0	0
180	2	2	0	0
181	2	2	0	0
182	2	2	0	0
183	2	2	0	0
184	2	2	0	0
185	2	2	0	0
186	2	2	0	0
187	2	2	0	0
188	2	2	0	0
189	2	2	0	0
190	2	2	0	0
191	2	2	0	0
192	2	2	0	0
193	2	2	0	0
194	2	2	0	0
195	2	2	0	0
196	2	2	0	0
197	2	2	0	0
198	2	2	0	0
199	2	2	0	0
200	2	2	0	0
1	2	3	-14	2
2	2	3	-19	2
3	2	3	-14	2
4	2	3	24	2
5	2	3	99	2
6	2	3	-12	2
7	2	3	-17	2
8	2	3	22	2
9	2	3	-8	2
10	2	3	-7	2
11	2	3	400	2
12	2	3	5	2
13	2	3	10	2
14	2	3	99	2
15	2	3	-12	2
16	2	3	-13	2
17	2	3	-18	2
18	2	3	-22	2
19	2	3	21	2
20	2	3	9	1
21	2	3	200	1
22	2	3	3	1
23	2	3	2	1
24	2	3	4	1
25	2	3	5	1
26	2	3	-2	1
27	2	3	1	1
28	2	3	-14	2
29	2	3	-19	2
30	2	3	2000	2
31	2	3	25	2
32	2	3	-25	2
33	2	3	20	2
34	2	3	-20	2
35	2	3	15	2
36	2	3	-5	2
37	2	3	400	2
38	2	3	-15	2
39	2	3	-19	2
40	2	3	-24	2
41	2	3	-25	2
42	2	3	-22	2
43	2	3	23	2
44	2	3	11	2
45	2	3	100	2
46	2	3	3	2
47	2	3	2	2
48	2	3	600	2
49	2	3	-11	2
50	2	3	100	2
51	2	3	99	2
52	2	3	100	2
53	2	3	-2	2
54	2	3	1	2
55	2	3	999	2
56	2	3	-19	2
57	2	3	-24	2
58	2	3	-5	2
59	2	3	-10	2
60	2	3	-11	2
61	2	3	-12	2
62	2	3	-7	2
63	2	3	-8	2
64	2	3	1700	1
65	2	3	18	1
66	2	3	17	1
67	2	3	16	1
68	2	3	13	1
69	2	3	15	1
70	2	3	14	1
71	2	3	10	1
72	2	3	-4	1
73	2	3	-5	1
74	2	3	-3	1
75	2	3	12	1
76	2	3	7	1
77	2	3	20	1
78	2	3	25	1
79	2	3	19	1
80	2	3	-15	1
81	2	3	-20	1
82	2	3	2400	1
83	2	3	-25	1
84	2	3	24	1
85	2	3	11	1
86	2	3	-17	1
87	2	3	-18	1
88	2	3	-14	1
89	2	3	-7	1
90	2	3	-11	1
91	2	3	-16	1
92	2	3	2100	1
93	2	3	22	1
94	2	3	21	1
95	2	3	600	1
96	2	3	-7	1
97	2	3	-8	1
98	2	3	-3	1
99	2	3	-4	1
100	2	3	-18	1
101	2	3	0	0
102	2	3	0	0
103	2	3	0	0
104	2	3	0	0
105	2	3	0	0
106	2	3	0	0
107	2	3	0	0
108	2	3	0	0
109	2	3	0	0
110	2	3	0	0
111	2	3	0	0
112	2	3	0	0
113	2	3	0	0
114	2	3	0	0
115	2	3	0	0
116	2	3	0	0
117	2	3	0	0
118	2	3	0	0
119	2	3	0	0
120	2	3	0	0
121	2	3	0	0
122	2	3	0	0
123	2	3	0	0
124	2	3	0	0
125	2	3	0	0
126	2	3	0	0
127	2	3	0	0
128	2	3	0	0
129	2	3	0	0
130	2	3	0	0
131	2	3	0	0
132	2	3	0	0
133	2	3	0	0
134	2	3	0	0
135	2	3	0	0
136	2	3	0	0
137	2	3	0	0
138	2	3	0	0
139	2	3	0	0
140	2	3	0	0
141	2	3	0	0
142	2	3	0	0
143	2	3	0	0
144	2	3	0	0
145	2	3	0	0
146	2	3	0	0
147	2	3	0	0
148	2	3	0	0
149	2	3	0	0
150	2	3	0	0
151	2	3	0	0
152	2	3	0	0
153	2	3	0	0
154	2	3	0	0
155	2	3	0	0
156	2	3	0	0
157	2	3	0	0
158	2	3	0	0
159	2	3	0	0
160	2	3	0	0
161	2	3	0	0
162	2	3	0	0
163	2	3	0	0
164	2	3	0	0
165	2	3	0	0
166	2	3	0	0
167	2	3	0	0
168	2	3	0	0
169	2	3	0	0
170	2	3	0	0
171	2	3	0	0
172	2	3	0	0
173	2	3	0	0
174	2	3	0	0
175	2	3	0	0
176	2	3	0	0
177	2	3	0	0
178	2	3	0	0
179	2	3	0	0
180	2	3	0	0
181	2	3	0	0
182	2	3	0	0
183	2	3	0	0
184	2	3	0	0
185	2	3	0	0
186	2	3	0	0
187	2	3	0	0
188	2	3	0	0
189	2	3	0	0
190	2	3	0	0
191	2	3	0	0
192	2	3	0	0
193	2	3	0	0
194	2	3	0	0
195	2	3	0	0
196	2	3	0	0
197	2	3	0	0
198	2	3	0	0
199	2	3	0	0
200	2	3	0	0
1	2	4	1300	1
2	2	4	8	1
3	2	4	4	1
4	2	4	5	1
5	2	4	20	1
6	2	4	1700	1
7	2	4	18	1
8	2	4	999	1
9	2	4	600	1
10	2	4	200	1
11	2	4	3	1
12	2	4	11	1
13	2	4	1	1
14	2	4	1600	1
15	2	4	21	1
16	2	4	-11	1
17	2	4	600	1
18	2	4	-3	1
19	2	4	2	1
20	2	4	-4	1
21	2	4	9	1
22	2	4	99	1
23	2	4	600	1
24	2	4	100	1
25	2	4	-2	1
26	2	4	7	1
27	2	4	6	1
28	2	4	-21	1
29	2	4	2200	1
30	2	4	24	1
31	2	4	22	1
32	2	4	-21	1
33	2	4	23	1
34	2	4	-24	1
35	2	4	19	1
36	2	4	-20	1
37	2	4	25	1
38	2	4	14	1
39	2	4	10	1
40	2	4	-4	1
41	2	4	-5	1
42	2	4	-10	1
43	2	4	12	1
44	2	4	999	1
45	2	4	-12	1
46	2	4	17	1
47	2	4	-21	1
48	2	4	99	1
49	2	4	13	1
50	2	4	-8	1
51	2	4	-12	1
52	2	4	-24	1
53	2	4	-23	1
54	2	4	-22	1
55	2	4	-21	1
56	2	4	16	1
57	2	4	-8	2
58	2	4	-9	2
59	2	4	3	2
60	2	4	400	2
61	2	4	5	2
62	2	4	-3	2
63	2	4	4	2
64	2	4	100	2
65	2	4	2	2
66	2	4	1	2
67	2	4	-13	2
68	2	4	-19	2
69	2	4	-14	2
70	2	4	20	2
71	2	4	-5	2
72	2	4	-4	2
73	2	4	-3	2
74	2	4	-2	2
75	2	4	6	2
76	2	4	16	2
77	2	4	-13	2
78	2	4	1100	2
79	2	4	-12	2
80	2	4	11	2
81	2	4	-1	2
82	2	4	-2	2
83	2	4	-3	2
84	2	4	-4	2
85	2	4	-5	2
86	2	4	15	2
87	2	4	-20	2
88	2	4	-19	2
89	2	4	-18	2
90	2	4	-17	2
91	2	4	-16	2
92	2	4	21	2
93	2	4	2500	2
94	2	4	2400	2
95	2	4	2300	2
96	2	4	2200	2
97	2	4	-11	2
98	2	4	-16	2
99	2	4	22	2
100	2	4	25	2
101	2	4	-16	1
102	2	4	-17	1
103	2	4	99	1
104	2	4	-25	1
105	2	4	-24	1
106	2	4	-20	1
107	2	4	15	1
108	2	4	-10	1
109	2	4	-8	1
110	2	4	-12	1
111	2	4	0	0
112	2	4	0	0
113	2	4	0	0
114	2	4	0	0
115	2	4	0	0
116	2	4	0	0
117	2	4	0	0
118	2	4	0	0
119	2	4	0	0
120	2	4	0	0
121	2	4	0	0
122	2	4	0	0
123	2	4	0	0
124	2	4	0	0
125	2	4	0	0
126	2	4	0	0
127	2	4	0	0
128	2	4	0	0
129	2	4	0	0
130	2	4	0	0
131	2	4	0	0
132	2	4	0	0
133	2	4	0	0
134	2	4	0	0
135	2	4	0	0
136	2	4	0	0
137	2	4	0	0
138	2	4	0	0
139	2	4	0	0
140	2	4	0	0
141	2	4	0	0
142	2	4	0	0
143	2	4	0	0
144	2	4	0	0
145	2	4	0	0
146	2	4	0	0
147	2	4	0	0
148	2	4	0	0
149	2	4	0	0
150	2	4	0	0
151	2	4	0	0
152	2	4	0	0
153	2	4	0	0
154	2	4	0	0
155	2	4	0	0
156	2	4	0	0
157	2	4	0	0
158	2	4	0	0
159	2	4	0	0
160	2	4	0	0
161	2	4	0	0
162	2	4	0	0
163	2	4	0	0
164	2	4	0	0
165	2	4	0	0
166	2	4	0	0
167	2	4	0	0
168	2	4	0	0
169	2	4	0	0
170	2	4	0	0
171	2	4	0	0
172	2	4	0	0
173	2	4	0	0
174	2	4	0	0
175	2	4	0	0
176	2	4	0	0
177	2	4	0	0
178	2	4	0	0
179	2	4	0	0
180	2	4	0	0
181	2	4	0	0
182	2	4	0	0
183	2	4	0	0
184	2	4	0	0
185	2	4	0	0
186	2	4	0	0
187	2	4	0	0
188	2	4	0	0
189	2	4	0	0
190	2	4	0	0
191	2	4	0	0
192	2	4	0	0
193	2	4	0	0
194	2	4	0	0
195	2	4	0	0
196	2	4	0	0
197	2	4	0	0
198	2	4	0	0
199	2	4	0	0
200	2	4	0	0
1	2	5	400	2
2	2	5	99	2
3	2	5	4	2
4	2	5	1100	2
5	2	5	-12	2
6	2	5	-13	2
7	2	5	-19	2
8	2	5	20	2
9	2	5	15	2
10	2	5	8	1
11	2	5	4	1
12	2	5	1	1
13	2	5	11	1
14	2	5	1200	1
15	2	5	13	1
16	2	5	15	1
17	2	5	10	1
18	2	5	-4	1
19	2	5	5	1
20	2	5	2	1
21	2	5	-1	1
22	2	5	-2	1
23	2	5	3	1
24	2	5	24	2
25	2	5	25	2
26	2	5	-15	2
27	2	5	-20	2
28	2	5	-25	2
29	2	5	-24	2
30	2	5	1600	2
31	2	5	-17	2
32	2	5	16	2
33	2	5	100	2
34	2	5	2	2
35	2	5	-4	2
36	2	5	5	2
37	2	5	-15	2
38	2	5	1000	2
39	2	5	-14	2
40	2	5	10	2
41	2	5	-17	2
42	2	5	-16	2
43	2	5	21	2
44	2	5	11	2
45	2	5	6	2
46	2	5	1	2
47	2	5	-11	2
48	2	5	-16	2
49	2	5	-21	2
50	2	5	22	2
51	2	5	23	2
52	2	5	-24	2
53	2	5	-25	2
54	2	5	-15	2
55	2	5	-14	2
56	2	5	-13	2
57	2	5	-5	2
58	2	5	3	2
59	2	5	-6	2
60	2	5	-7	2
61	2	5	-11	2
62	2	5	-16	2
63	2	5	-13	1
64	2	5	14	1
65	2	5	9	1
66	2	5	-2	1
67	2	5	600	1
68	2	5	2100	1
69	2	5	22	1
70	2	5	6	1
71	2	5	-22	1
72	2	5	23	1
73	2	5	24	1
74	2	5	-13	1
75	2	5	18	1
76	2	5	1600	1
77	2	5	-11	1
78	2	5	16	1
79	2	5	1700	1
80	2	5	-23	1
81	2	5	17	1
82	2	5	20	1
83	2	5	-20	1
84	2	5	25	1
85	2	5	-25	1
86	2	5	-24	1
87	2	5	19	1
88	2	5	-23	1
89	2	5	-22	1
90	2	5	2100	1
91	2	5	99	1
92	2	5	-22	1
93	2	5	21	1
94	2	5	-20	2
95	2	5	-15	2
96	2	5	-16	2
97	2	5	-21	2
98	2	5	0	0
99	2	5	0	0
100	2	5	0	0
101	2	5	0	0
102	2	5	0	0
103	2	5	0	0
104	2	5	0	0
105	2	5	0	0
106	2	5	0	0
107	2	5	0	0
108	2	5	0	0
109	2	5	0	0
110	2	5	0	0
111	2	5	0	0
112	2	5	0	0
113	2	5	0	0
114	2	5	0	0
115	2	5	0	0
116	2	5	0	0
117	2	5	0	0
118	2	5	0	0
119	2	5	0	0
120	2	5	0	0
121	2	5	0	0
122	2	5	0	0
123	2	5	0	0
124	2	5	0	0
125	2	5	0	0
126	2	5	0	0
127	2	5	0	0
128	2	5	0	0
129	2	5	0	0
130	2	5	0	0
131	2	5	0	0
132	2	5	0	0
133	2	5	0	0
134	2	5	0	0
135	2	5	0	0
136	2	5	0	0
137	2	5	0	0
138	2	5	0	0
139	2	5	0	0
140	2	5	0	0
141	2	5	0	0
142	2	5	0	0
143	2	5	0	0
144	2	5	0	0
145	2	5	0	0
146	2	5	0	0
147	2	5	0	0
148	2	5	0	0
149	2	5	0	0
150	2	5	0	0
151	2	5	0	0
152	2	5	0	0
153	2	5	0	0
154	2	5	0	0
155	2	5	0	0
156	2	5	0	0
157	2	5	0	0
158	2	5	0	0
159	2	5	0	0
160	2	5	0	0
161	2	5	0	0
162	2	5	0	0
163	2	5	0	0
164	2	5	0	0
165	2	5	0	0
166	2	5	0	0
167	2	5	0	0
168	2	5	0	0
169	2	5	0	0
170	2	5	0	0
171	2	5	0	0
172	2	5	0	0
173	2	5	0	0
174	2	5	0	0
175	2	5	0	0
176	2	5	0	0
177	2	5	0	0
178	2	5	0	0
179	2	5	0	0
180	2	5	0	0
181	2	5	0	0
182	2	5	0	0
183	2	5	0	0
184	2	5	0	0
185	2	5	0	0
186	2	5	0	0
187	2	5	0	0
188	2	5	0	0
189	2	5	0	0
190	2	5	0	0
191	2	5	0	0
192	2	5	0	0
193	2	5	0	0
194	2	5	0	0
195	2	5	0	0
196	2	5	0	0
197	2	5	0	0
198	2	5	0	0
199	2	5	0	0
200	2	5	0	0
1	2	6	1400	1
2	2	6	900	1
3	2	6	10	1
4	2	6	9	1
5	2	6	99	1
6	2	6	1800	1
7	2	6	19	1
8	2	6	25	1
9	2	6	21	1
10	2	6	11	1
11	2	6	6	1
12	2	6	1	1
13	2	6	4	1
14	2	6	3	1
15	2	6	-9	1
16	2	6	1300	1
17	2	6	14	1
18	2	6	8	1
19	2	6	18	1
20	2	6	99	1
21	2	6	-25	1
22	2	6	20	1
23	2	6	24	1
24	2	6	13	1
25	2	6	-14	1
26	2	6	15	1
27	2	6	7	1
28	2	6	1700	1
29	2	6	1600	1
30	2	6	-21	1
31	2	6	99	1
32	2	6	-13	1
33	2	6	-7	1
34	2	6	-8	1
35	2	6	2	1
36	2	6	99	1
37	2	6	-1	1
38	2	6	-2	1
39	2	6	-3	1
40	2	6	-7	1
41	2	6	-11	1
42	2	6	-21	1
43	2	6	16	1
44	2	6	17	1
45	2	6	-13	2
46	2	6	-14	2
47	2	6	15	2
48	2	6	-12	2
49	2	6	11	2
50	2	6	600	2
51	2	6	-7	2
52	2	6	-8	2
53	2	6	-18	2
54	2	6	2200	2
55	2	6	23	2
56	2	6	25	2
57	2	6	20	2
58	2	6	4	2
59	2	6	16	2
60	2	6	-11	2
61	2	6	-12	2
62	2	6	6	2
63	2	6	2	2
64	2	6	1	2
65	2	6	-16	2
66	2	6	21	2
67	2	6	2200	2
68	2	6	-23	2
69	2	6	22	2
70	2	6	-20	2
71	2	6	-25	2
72	2	6	-18	2
73	2	6	24	2
74	2	6	-9	2
75	2	6	10	2
76	2	6	-4	2
77	2	6	-2	2
78	2	6	3	2
79	2	6	-18	1
80	2	6	-19	1
81	2	6	-20	1
82	2	6	-25	1
83	2	6	-24	1
84	2	6	23	1
85	2	6	12	1
86	2	6	-2	1
87	2	6	-3	1
88	2	6	-8	1
89	2	6	-17	1
90	2	6	22	1
91	2	6	-21	1
92	2	6	-16	1
93	2	6	-17	1
94	2	6	-22	1
95	2	6	0	0
96	2	6	0	0
97	2	6	0	0
98	2	6	0	0
99	2	6	0	0
100	2	6	0	0
101	2	6	0	0
102	2	6	0	0
103	2	6	0	0
104	2	6	0	0
105	2	6	0	0
106	2	6	0	0
107	2	6	0	0
108	2	6	0	0
109	2	6	0	0
110	2	6	0	0
111	2	6	0	0
112	2	6	0	0
113	2	6	0	0
114	2	6	0	0
115	2	6	0	0
116	2	6	0	0
117	2	6	0	0
118	2	6	0	0
119	2	6	0	0
120	2	6	0	0
121	2	6	0	0
122	2	6	0	0
123	2	6	0	0
124	2	6	0	0
125	2	6	0	0
126	2	6	0	0
127	2	6	0	0
128	2	6	0	0
129	2	6	0	0
130	2	6	0	0
131	2	6	0	0
132	2	6	0	0
133	2	6	0	0
134	2	6	0	0
135	2	6	0	0
136	2	6	0	0
137	2	6	0	0
138	2	6	0	0
139	2	6	0	0
140	2	6	0	0
141	2	6	0	0
142	2	6	0	0
143	2	6	0	0
144	2	6	0	0
145	2	6	0	0
146	2	6	0	0
147	2	6	0	0
148	2	6	0	0
149	2	6	0	0
150	2	6	0	0
151	2	6	0	0
152	2	6	0	0
153	2	6	0	0
154	2	6	0	0
155	2	6	0	0
156	2	6	0	0
157	2	6	0	0
158	2	6	0	0
159	2	6	0	0
160	2	6	0	0
161	2	6	0	0
162	2	6	0	0
163	2	6	0	0
164	2	6	0	0
165	2	6	0	0
166	2	6	0	0
167	2	6	0	0
168	2	6	0	0
169	2	6	0	0
170	2	6	0	0
171	2	6	0	0
172	2	6	0	0
173	2	6	0	0
174	2	6	0	0
175	2	6	0	0
176	2	6	0	0
177	2	6	0	0
178	2	6	0	0
179	2	6	0	0
180	2	6	0	0
181	2	6	0	0
182	2	6	0	0
183	2	6	0	0
184	2	6	0	0
185	2	6	0	0
186	2	6	0	0
187	2	6	0	0
188	2	6	0	0
189	2	6	0	0
190	2	6	0	0
191	2	6	0	0
192	2	6	0	0
193	2	6	0	0
194	2	6	0	0
195	2	6	0	0
196	2	6	0	0
197	2	6	0	0
198	2	6	0	0
199	2	6	0	0
200	2	6	0	0
1	2	7	-19	2
2	2	7	-18	2
3	2	7	1600	2
4	2	7	25	2
5	2	7	99	2
6	2	7	-25	2
7	2	7	20	2
8	2	7	15	2
9	2	7	10	2
10	2	7	2100	2
11	2	7	16	2
12	2	7	6	2
13	2	7	1	2
14	2	7	2	2
15	2	7	3	2
16	2	7	4	2
17	2	7	-8	2
18	2	7	-9	2
19	2	7	-15	2
20	2	7	-14	2
21	2	7	-18	2
22	2	7	-17	2
23	2	7	-16	2
24	2	7	11	2
25	2	7	99	2
26	2	7	-6	2
27	2	7	-7	2
28	2	7	-1	2
29	2	7	-2	2
30	2	7	14	1
31	2	7	9	1
32	2	7	500	1
33	2	7	1000	1
34	2	7	5	1
35	2	7	10	1
36	2	7	25	1
37	2	7	20	1
38	2	7	15	1
39	2	7	7	1
40	2	7	6	1
41	2	7	99	1
42	2	7	1100	1
43	2	7	16	1
44	2	7	11	1
45	2	7	-6	1
46	2	7	1	1
47	2	7	2	1
48	2	7	3	1
49	2	7	-5	1
50	2	7	4	1
51	2	7	18	1
52	2	7	13	1
53	2	7	-14	1
54	2	7	-15	1
55	2	7	-20	1
56	2	7	19	1
57	2	7	12	1
58	2	7	-16	1
59	2	7	2100	1
60	2	7	17	1
61	2	7	2100	1
62	2	7	22	1
63	2	7	21	1
64	2	7	23	1
65	2	7	-11	1
66	2	7	-12	1
67	2	7	-18	1
68	2	7	-13	1
69	2	7	-14	1
70	2	7	-18	1
71	2	7	-19	1
72	2	7	-25	1
73	2	7	24	1
74	2	7	-3	2
75	2	7	-7	2
76	2	7	-12	2
77	2	7	-17	2
78	2	7	-16	2
79	2	7	22	2
80	2	7	-22	2
81	2	7	21	2
82	2	7	2300	2
83	2	7	24	2
84	2	7	-25	2
85	2	7	-24	2
86	2	7	23	2
87	2	7	-15	2
88	2	7	-14	2
89	2	7	-10	2
90	2	7	5	2
91	2	7	-4	2
92	2	7	-3	2
93	2	7	-7	2
94	2	7	-8	2
95	2	7	-13	2
96	2	7	-14	2
97	2	7	-18	2
98	2	7	-22	2
99	2	7	0	0
100	2	7	0	0
101	2	7	0	0
102	2	7	0	0
103	2	7	0	0
104	2	7	0	0
105	2	7	0	0
106	2	7	0	0
107	2	7	0	0
108	2	7	0	0
109	2	7	0	0
110	2	7	0	0
111	2	7	0	0
112	2	7	0	0
113	2	7	0	0
114	2	7	0	0
115	2	7	0	0
116	2	7	0	0
117	2	7	0	0
118	2	7	0	0
119	2	7	0	0
